tot_credit_debt,avg_card_debt,credit_age,credit_good_age,card_age,non_mtg_acc_past_due_12_months_num,non_mtg_acc_past_due_6_months_num,mortgages_past_due_6_months_num,credit_past_due_amount,inq_12_month_num,card_inq_24_month_num,card_open_36_month_num,auto_open_ 36_month_num,uti_card,uti_50plus_pct,uti_max_credit_line,uti_card_50plus_pct,ind_acc_XYZ,rep_income,States,Default_ind
58386.78,10847.78,299.0,140.0,274.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.25195117677414436,0.2651065888676818,0.4643067536893228,0.19892046106505767,0.0,72000.0,GA,0.0
87200.4,11639.54,341.0,168.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528033802373304,0.5633047058267551,0.4608712885972155,0.577725954716776,1.0,61000.0,AL,0.0
92571.65,7979.99,283.0,160.0,274.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,1.0,0.4998416830273187,0.49553608324312043,0.4617441633560884,0.4079887077185566,0.0,66000.0,AL,0.0
94070.67,12653.38,242.0,128.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3300622511449868,0.3484074214755483,0.2994790309974943,0.47067602354526483,1.0,120000.0,NC,0.0
95139.95,11289.11,216.0,114.0,197.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.5769923804134135,0.5814889446499982,0.5289017608576109,0.6645697421952543,1.0,68000.0,LA,0.0
107907.39,19236.19,204.0,127.0,185.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.4116408382270929,0.4774835930094578,0.44081055468338615,,0.0,66000.0,MS,0.0
104637.87,10965.83,281.0,120.0,260.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,0.7005463836264075,0.6795221080588553,0.6774358398944758,0.6369092662300386,0.0,80000.0,LA,1.0
58258.77,9542.72,223.0,136.0,217.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,1.0,0.3347873377805277,0.4080876980261063,0.3396611679414439,0.41714573428908536,1.0,62000.0,SC,0.0
114309.64,18652.86,251.0,147.0,248.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.4491471328916766,0.47536576931826807,0.44424450284982275,,0.0,67000.0,NC,0.0
67053.12,9803.51,314.0,158.0,295.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.3311475288094691,0.43348755755711615,0.33242692064183593,0.41766720060652973,0.0,90000.0,NC,0.0
121837.89,12060.35,348.0,205.0,342.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.5365969484317256,0.445448837879657,0.6768452466591192,0.46135096601278697,0.0,60000.0,MS,0.0
135320.72,17292.86,392.0,171.0,377.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.40218835034172046,0.39931709932897486,0.5047361709991639,0.3608845083942428,1.0,101000.0,FL,0.0
64893.16,12673.4,241.0,148.0,204.0,1.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.39497885159569185,0.3205357222015494,0.30978638271159065,0.42739461871415024,0.0,84000.0,FL,0.0
77864.76,11369.39,272.0,138.0,245.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.6159594488109097,0.5572612252412416,0.606487968150202,0.6682284811780175,0.0,65000.0,LA,0.0
144635.84,12643.76,297.0,138.0,276.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3703760959872349,0.35366621118838515,0.29344202943643527,0.35960906775100127,0.0,81000.0,MS,0.0
86563.7,9785.49,342.0,156.0,298.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,0.0,0.3644577696980877,0.4898182628134636,0.490630817769436,,0.0,77000.0,LA,0.0
68742.23,13757.93,259.0,77.0,244.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.5242010233443416,0.4355921471736218,0.48808773896757385,0.384128988745221,1.0,47000.0,LA,0.0
114065.7,15792.13,243.0,146.0,189.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6451081676485789,0.5370223190786347,0.6217980722415193,,0.0,94000.0,LA,0.0
90509.69,17217.6,313.0,169.0,303.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4250022384196994,0.44691757404445986,0.3795317706695787,,0.0,64000.0,SC,0.0
128265.59,16566.46,287.0,151.0,270.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.6460393556094868,0.6195340410628772,0.5758169189833637,0.7646785575631451,0.0,,NC,0.0
118768.82,16459.42,355.0,174.0,323.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.4867781923262595,0.45747681872162477,0.46426863817443587,0.4735026420179023,0.0,61000.0,NC,0.0
91723.38,12555.67,259.0,121.0,241.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.3568786406204385,0.34466249038288926,0.2512598597840734,0.3701207141108077,0.0,88000.0,MS,0.0
87190.69,13638.03,302.0,142.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.41038565146743683,0.4121199854429942,0.4805038284138732,0.24585067772135047,1.0,89000.0,MS,0.0
100554.76,12590.93,400.0,195.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7025114426439719,0.7574252172311355,0.5286948577795996,0.7183854658329468,0.0,76000.0,FL,0.0
85032.75,14803.99,314.0,124.0,250.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6027842349779198,0.5246860331986963,0.44042973383900547,0.5651249319319783,0.0,53000.0,AL,0.0
65635.32,9034.77,328.0,170.0,299.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.4554478282486153,0.5317714122281739,0.5390369661150491,0.5027511971436178,0.0,86000.0,MS,0.0
87494.74,15490.76,320.0,120.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6105074041335775,0.5213927533280068,0.6346416610756643,0.6084981631280063,0.0,62000.0,FL,0.0
85442.51,12741.33,370.0,180.0,306.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,1.0,0.4587795955895666,0.40014963906852974,0.3876998032844124,,0.0,83000.0,LA,0.0
110432.99,13761.77,162.0,62.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3733026777953347,0.394575908002325,0.3827871007570233,0.3205527568681838,1.0,51000.0,NC,0.0
106489.87,16204.37,355.0,173.0,300.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.5291014939568675,0.5543738232689605,0.4286566298689492,0.45228094579105266,0.0,73000.0,FL,0.0
113920.07,15248.22,343.0,205.0,315.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.4485071369483346,0.5325798991021592,0.5353005627289316,0.5066331038987009,1.0,78000.0,AL,0.0
95990.38,12870.37,320.0,165.0,315.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.596783331003723,0.666917595073712,0.6873752125297444,0.5889792713123152,1.0,94000.0,NC,0.0
68908.6,7314.37,311.0,174.0,242.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5026102386192517,0.386820358640945,0.46425664959624463,,1.0,72000.0,NC,0.0
33882.88,7507.95,332.0,174.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42387447960814567,0.3715579588814543,0.4390063079646866,0.4565063250595777,0.0,73000.0,MS,0.0
100425.52,11952.62,200.0,99.0,179.0,2.0,1.0,1.0,1091.79,3.0,3.0,0.0,0.0,0.38225287982448297,0.3321731106735695,0.5161764038543429,0.31950938383700755,0.0,54000.0,FL,0.0
65386.01,12875.64,331.0,154.0,329.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.39986413287033307,0.475578909283043,0.41274037379679257,,1.0,86000.0,NC,0.0
90936.33,10205.8,402.0,198.0,338.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.5742384886850743,0.5104286009663436,0.5615758913353995,0.6070179575434297,0.0,89000.0,FL,0.0
113539.28,15711.95,298.0,139.0,239.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,0.0,0.2836570842590745,0.343048415796007,0.39679479716477906,,0.0,95000.0,GA,0.0
45367.93,9921.99,342.0,230.0,329.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.34076719716241977,0.3364941164438322,0.2608247507496039,0.345074485694737,1.0,40000.0,FL,0.0
92143.33,9419.39,263.0,127.0,251.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.4419528296976708,0.40081286194170035,0.24129580709611334,0.3663719157019327,0.0,56000.0,AL,0.0
84665.7,14412.34,406.0,182.0,353.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.555962532709729,0.41488474806503606,0.5840695874208168,0.57024886727929,0.0,,GA,0.0
115727.99,14294.99,396.0,200.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6029248146581658,0.6552148405568998,0.4857700336471376,0.6062004938605631,1.0,62000.0,LA,0.0
91710.68,17550.62,420.0,193.0,351.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.4373138742826607,0.46246664457454734,0.446178332996344,0.4842036626600466,0.0,80000.0,GA,0.0
182858.99,15185.7,363.0,194.0,346.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.5701933410290727,0.5558536398323686,0.46571846650056925,0.5356396090785348,0.0,84000.0,SC,0.0
87556.29,13272.65,211.0,114.0,173.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.26298902266195834,0.3024560633823582,0.24497337954224754,0.3079020575471143,0.0,87000.0,MS,0.0
56670.54,9671.1,322.0,150.0,322.0,0.0,0.0,0.0,0.0,5.0,9.0,1.0,0.0,0.40138131065068383,0.43761429445367783,0.5021657603824733,0.43466287860530545,0.0,83000.0,MS,1.0
89515.79,10918.59,236.0,136.0,166.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,1.0,0.4947589518606563,0.5326435434896362,0.5428749184189565,0.515470935309109,0.0,95000.0,LA,0.0
73622.01,12298.52,222.0,133.0,168.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.5706928283554947,0.6195289225872279,0.529096434814209,0.5866839861461771,0.0,37000.0,AL,0.0
113950.78,16631.34,185.0,92.0,173.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.5814585024639457,0.7107475911825014,0.4989013377056576,0.5843037904081295,0.0,68000.0,AL,0.0
101829.26,13183.06,190.0,97.0,190.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.45433574664018017,0.4213416830455014,0.4960578356130248,0.3622073455436956,0.0,,GA,0.0
144400.01,16691.1,251.0,106.0,218.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.607951809997835,0.5772984769283129,0.4840199306782552,,0.0,91000.0,NC,0.0
113764.57,11999.8,297.0,155.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4888356301335191,0.5289940173628147,0.4353530729567731,0.5617102813758256,0.0,78000.0,SC,0.0
90115.68,11166.99,318.0,160.0,314.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.6173534476942157,0.517679069745774,0.624281138088102,0.654559214944465,1.0,107000.0,FL,0.0
103690.71,15441.35,257.0,119.0,246.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0.4704236626458291,0.46183579088177606,0.4729752828791432,,1.0,102000.0,NC,0.0
84893.25,10462.7,281.0,143.0,233.0,0.0,0.0,0.0,0.0,7.0,10.0,1.0,1.0,0.45200742810419064,0.4130284877086694,0.42238234407664144,0.43674331687710294,0.0,89000.0,FL,0.0
122927.82,15715.4,325.0,132.0,280.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.5717023148564673,0.5342588996635791,0.5833016189941447,0.4990478609182423,0.0,42000.0,SC,0.0
91763.08,12165.47,298.0,149.0,256.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.6028062400636259,0.6413681280745315,0.5553299770796456,0.6288553691145649,0.0,119000.0,SC,0.0
78588.96,12717.05,312.0,144.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47992640652693497,0.3878111285036226,0.3926319262443552,0.43334208551764675,0.0,84000.0,GA,0.0
83822.36,12111.01,320.0,151.0,292.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.5958743658032035,0.605551984994083,0.5908836618970604,0.5256642639089851,0.0,103000.0,NC,0.0
79072.56,14948.25,219.0,107.0,173.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.3073744789685712,0.44138276387236614,0.20383014372495367,0.2934509748886579,0.0,80000.0,SC,0.0
82403.87,13320.72,314.0,153.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5920767650544403,0.6562568421900103,0.5663167443455054,0.5308159693038853,0.0,83000.0,MS,0.0
30133.39,8348.92,290.0,149.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5550153298280088,0.5746302850212945,0.41279486395540954,0.661061640741043,0.0,98000.0,GA,0.0
69136.83,12876.77,172.0,113.0,153.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35243509024698605,0.3538760403875899,0.4711655154543193,0.2040643354284713,0.0,80000.0,NC,0.0
56865.9,7552.33,164.0,79.0,143.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.46277397415998833,0.5002663931832706,0.4425538396455952,0.42704771490272986,0.0,72000.0,GA,1.0
58662.52,9095.55,282.0,126.0,262.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.6017708779875329,0.5150824527163629,0.545204939553244,0.7095453860950934,0.0,73000.0,GA,0.0
85743.41,14706.82,330.0,194.0,277.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3329822525908343,0.32889101434517554,0.3562647506187118,0.2493216763991467,1.0,79000.0,FL,0.0
82127.19,13067.13,315.0,135.0,304.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.4127399237868552,0.38445912622868056,0.3984922534497237,0.4003935553691052,1.0,74000.0,SC,0.0
92187.8,12180.59,349.0,191.0,331.0,1.0,0.0,0.0,0.0,5.0,11.0,1.0,1.0,0.49162292058587,0.355154635044225,0.5309878237520089,0.5599823201022872,0.0,73000.0,LA,1.0
74232.01,12247.39,278.0,127.0,267.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,1.0,0.46545907195824804,0.5308166131116868,0.4392976850785299,0.39605347944803615,0.0,86000.0,SC,0.0
90847.58,13489.28,349.0,158.0,327.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,0.5154808865169046,0.47751781196295323,0.5582425652918569,0.46078935793781006,1.0,48000.0,SC,0.0
143518.61,17638.77,246.0,122.0,242.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.45159211031236113,0.40170997624972327,0.43600385280141885,0.36739270650507855,0.0,66000.0,GA,0.0
81850.5,12128.83,328.0,174.0,279.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.37963338595150325,0.47138708782465344,0.5146835181593187,0.5302100897852651,0.0,84000.0,GA,0.0
156438.16,99999.0,286.0,186.0,218.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.42275412959032926,0.41598496564777726,0.40797335184973776,0.46337570983340487,1.0,59000.0,LA,0.0
69469.29,14121.98,357.0,201.0,349.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.40530694590742466,0.41373364975696697,0.3022697623045529,,0.0,70000.0,LA,0.0
99495.27,15300.6,275.0,142.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5064454340281459,0.5205269347730304,0.46020317894273566,0.4584952433795687,0.0,82000.0,MS,0.0
91697.84,12022.07,242.0,137.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5998253636393266,0.4895538981192312,0.350817982829166,0.6502743319139755,1.0,108000.0,FL,0.0
87036.24,13950.46,316.0,121.0,293.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.21124412359131492,0.30666527543051164,0.35453279863214543,0.26186360275616277,0.0,90000.0,MS,0.0
98338.7,15321.63,293.0,174.0,274.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.627579996301082,0.6216300174517615,0.4851897892313669,0.574368165715768,0.0,92000.0,LA,0.0
155570.11,99999.0,333.0,162.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5877219701428613,0.7032491979204486,0.44691006133115174,0.6047170807305452,1.0,78000.0,MS,0.0
105133.41,16223.07,343.0,182.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5416882864566902,0.49188386686427094,0.5037953804364055,0.4264617746101072,0.0,71000.0,LA,0.0
88752.87,12333.83,254.0,123.0,229.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.32264105986869157,0.4522839145226791,0.26932008007862474,0.36227253559054334,0.0,93000.0,GA,0.0
101837.46,12919.23,389.0,194.0,371.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.5776605308690571,0.5979486133293805,0.5584781946878385,0.5649184707500929,0.0,,SC,0.0
111609.7,17593.63,356.0,183.0,299.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.43910308922937374,0.3620781134762603,0.4533502294679447,,1.0,87000.0,NC,0.0
88580.97,12344.25,250.0,137.0,213.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.42105746364357377,0.5013748441265361,0.4639221042407382,0.43871460774785453,0.0,82000.0,MS,0.0
61026.27,9268.06,409.0,193.0,372.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.347410495322202,0.2632428678017987,0.5024738771949415,,0.0,86000.0,LA,0.0
75925.09,12531.11,353.0,127.0,322.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.6886893525432779,0.6139544480773207,0.7426034347315542,0.7394013569798178,0.0,86000.0,FL,0.0
122795.99,13973.07,191.0,130.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5675152505840536,0.6023176648512709,0.5357385726937197,0.45178617996009146,1.0,81000.0,LA,1.0
112330.45,12286.66,346.0,190.0,309.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.40444602232311483,0.46423636898330545,0.34036629242977745,0.40430231407007466,0.0,68000.0,FL,0.0
114155.67,17435.25,335.0,151.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4536107452663855,0.5472196578002211,0.4636210042648949,0.39293024754644645,1.0,42000.0,FL,0.0
85857.5,10484.44,326.0,191.0,303.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,0.520790910077463,0.46888122524297104,0.5919122043673726,0.4697547228394864,1.0,89000.0,AL,0.0
118941.67,12803.22,178.0,107.0,158.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.471204042698165,0.4029267549560565,0.4012350340256048,0.437481148060652,1.0,,LA,0.0
101862.94,13679.72,345.0,169.0,340.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.5524998547185178,0.45885600499031975,0.5808947630842395,0.6290985469878824,1.0,92000.0,SC,0.0
115985.67,15482.76,343.0,175.0,335.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,1.0,0.6002317371783229,0.5890636051624083,0.6122844087514966,0.45790193995534834,1.0,51000.0,SC,0.0
72222.32,11324.26,313.0,174.0,262.0,2.0,0.0,1.0,8813.48,1.0,5.0,0.0,0.0,0.29486585780045543,0.46283791321177364,0.3268496034191517,,0.0,90000.0,NC,0.0
70014.44,12650.11,264.0,150.0,210.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.3868674152562515,0.39829738276913174,0.4230389362437856,0.3757509756066363,0.0,94000.0,SC,0.0
102145.88,9090.83,328.0,162.0,306.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.7087350180937048,0.6293140030724917,0.5620317714850989,0.7141713558273358,1.0,67000.0,MS,1.0
145611.77,16322.89,133.0,124.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5385762059416486,0.5130359047986732,0.46205452092739663,0.6457796717997728,0.0,82000.0,LA,0.0
73820.68,10703.24,277.0,137.0,232.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.31490524652833307,0.14713993053414332,0.4157797398998241,0.28529521042440714,0.0,91000.0,AL,0.0
72206.25,8398.36,299.0,162.0,222.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3431745599466999,0.3373225155388542,0.4380742141056962,0.2883600405382771,0.0,95000.0,GA,0.0
117295.41,18825.21,257.0,113.0,215.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.6339399382510913,0.5883507982000274,0.550943455832579,,1.0,75000.0,AL,1.0
123295.22,15565.43,170.0,77.0,154.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.5641306185768795,0.5597633950917864,0.6536659156709616,0.5245616121327746,0.0,48000.0,MS,0.0
72868.79,17238.54,245.0,130.0,199.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.5434062420868625,0.5387800089642184,0.49469685026583726,0.44062216481068855,0.0,71000.0,SC,0.0
82130.83,10388.59,221.0,138.0,206.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.5812859517661894,0.521939215355915,0.6261718397552213,,0.0,81000.0,LA,0.0
116682.32,14199.73,272.0,165.0,260.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.25451721611426686,0.22340809528018205,0.285000145178606,0.2142207758529657,0.0,65000.0,GA,0.0
99026.33,14206.63,311.0,152.0,262.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5025477659667027,0.4857324259918513,0.625207459872582,0.5049231114483638,0.0,81000.0,FL,0.0
63072.54,7592.19,324.0,149.0,315.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.507611567780789,0.5254594370128792,0.5351337086505675,0.4991569161139511,0.0,55000.0,AL,0.0
114908.29,16222.11,270.0,114.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6144495020423013,0.6119694837168058,0.5781058089678679,0.6745108542906559,0.0,,GA,0.0
99891.75,11923.95,260.0,125.0,243.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.4920320174485658,0.5644981284546562,0.5350493935514768,0.32114389030466534,0.0,89000.0,AL,0.0
79707.63,13237.74,310.0,158.0,284.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.5087874581900432,0.5261836032287103,0.5523034146458875,0.5649753954023028,1.0,63000.0,GA,0.0
44374.85,9206.67,275.0,142.0,261.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.5352218387799734,0.4643647198766344,0.4335194863176714,0.525511585364134,1.0,88000.0,AL,1.0
86986.26,15160.83,359.0,176.0,343.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.3374033564165939,0.3536289622474945,0.3514905398294185,,0.0,48000.0,FL,0.0
101875.79,11549.38,368.0,155.0,351.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.3100959789832835,0.46718007804235934,0.34080937816895196,0.23723277277782953,0.0,,GA,0.0
90444.58,11204.7,382.0,187.0,352.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.528254319943742,0.4585278856961273,0.41459029786185975,0.6220185909496129,0.0,82000.0,GA,0.0
94566.82,15279.05,260.0,109.0,247.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,0.4773410609557949,0.3856632265151744,0.47547005593539254,0.5899852823129075,0.0,53000.0,GA,0.0
106791.1,15218.46,214.0,100.0,214.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.7390794800883869,0.660923124391316,0.5383035747037879,0.7192934407620044,0.0,82000.0,AL,1.0
114767.88,12840.75,315.0,176.0,295.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.6113916574682383,0.6886741844129292,0.6531317975697167,0.6079077002450305,0.0,92000.0,NC,0.0
99444.87,12718.26,384.0,231.0,374.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.4439923056984561,0.5282962160964466,0.45736905075617784,0.5999862204321144,0.0,72000.0,FL,0.0
115001.84,16177.45,282.0,113.0,262.0,1.0,1.0,0.0,0.0,5.0,7.0,0.0,1.0,0.4869361974908488,0.4733701236701814,0.4646889998507306,0.57243960757499,0.0,65000.0,SC,1.0
98670.12,13245.09,316.0,141.0,272.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.33021745971268296,0.36837647030967374,0.3588366079916465,0.3290953538321606,1.0,,SC,0.0
95706.82,17571.3,253.0,139.0,252.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.6554149630622234,0.5664999451938916,0.6191934570421789,0.603394022880314,0.0,65000.0,MS,0.0
104146.96,11145.63,336.0,163.0,285.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5750244226888408,0.6768096232297027,0.5825256344972118,0.5844256527235682,0.0,65000.0,MS,0.0
83737.76,15312.91,405.0,198.0,346.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6792575393024952,0.6562538680264997,0.7168323416294601,,1.0,68000.0,LA,1.0
77573.11,12206.61,286.0,105.0,270.0,2.0,0.0,1.0,10836.25,0.0,0.0,1.0,0.0,0.42849808473404455,0.4826791334484128,0.42092518096431164,0.4130898125868462,0.0,93000.0,AL,0.0
80150.55,11870.38,304.0,143.0,279.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.5393769033911917,0.497154158296624,0.5101351834601415,,0.0,56000.0,FL,0.0
106805.66,12335.28,348.0,151.0,316.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.4866237614770568,0.45158537209719724,0.3810766482241305,0.4054758625175394,0.0,88000.0,GA,0.0
54706.9,7799.21,296.0,146.0,291.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5655718614060901,0.6950875119078069,0.5564067716278647,0.5777089665922676,1.0,76000.0,AL,0.0
122401.22,14005.77,369.0,155.0,355.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,0.6787901027572988,0.596019443329041,0.6159513878162625,,0.0,62000.0,FL,0.0
136265.71,14003.37,275.0,148.0,269.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.5575959325139164,0.7557987147424443,0.4501390366699762,0.5523405715710611,0.0,76000.0,MS,0.0
90317.08,13848.63,388.0,161.0,330.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6639895871732311,0.7223352855664045,0.49851184815575683,0.5498242915368045,0.0,73000.0,GA,0.0
76295.71,9094.64,355.0,186.0,303.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,0.311339386845096,0.33789684671488746,0.4487044438468902,0.23613416989985792,0.0,63000.0,GA,0.0
119454.98,16667.11,339.0,158.0,271.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.6020306234119093,0.425081472421371,0.5989772036132959,0.638065176866022,0.0,78000.0,MS,0.0
81406.84,11259.72,404.0,189.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5687797873779803,0.6103176176090604,0.6378898753165197,0.6035915396904679,0.0,53000.0,FL,0.0
